LABEL,TEXT,URL,EMAIL,PHONE,TEXTO
ham,"alright babe, justthought id sayhey! how u doin?nearly the endof me wk offdam nevamind!We will have 2Hook up sn if uwant m8? loveJen x.",No,No,No,"¡Muy bien nena, justo pensé que digo! ¿Cómo estás? ¡Casi el final de mí, fuera de Nevamind! Tendremos 2 como Sn si Uwant M8? Lovejen x."
ham,I got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the  &lt;#&gt; day return period ended.,No,No,No,"Lo conseguí antes del año nuevo, porque Yetunde dijo que quería sorprenderte con él, pero cuando no vi dinero lo devolví a mediados de enero antes del & lt;#& gt; El período de devolución del día finalizó."
ham,"Yeah there's barely enough room for the two of us, x has too many shoes. Sorry man, see you later",No,No,No,"Sí, apenas hay suficiente espacio para los dos, X tiene demasiados zapatos. Lo siento hombre, nos vemos más tarde"
ham,Just taste fish curry :-P,No,No,No,Solo saborea a Fish Curry:-P
ham,Then why you not responding,No,No,No,"Entonces, ¿por qué no respondes"
Smishing,	Do you want 750 anytime any networt NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow,No,No,yes,¿Desea 750 en cualquier momento que cualquier teléfono de video nuevo NetWort por solo cinco libras por semana llame al 08000776320 ahora o responda para la entrega mañana
ham,I'm in office now da:)where are you?,No,No,No,Estoy en la oficina ahora DA :) ¿Dónde estás?
spam,For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com,yes,No,yes,Para su oportunidad de ganar una juerga de compras wkly de £ 250: Compre a 80878. Www.txt-2-shop.com de T 80878.
spam,price revising soon for urbtech xaviers fully loaded tallest tower in noida few units left for more details call 9891205199,No,No,yes,Revisión de precios pronto para Urbtech Xaviers completamente cargada Torre más alta en Noida Pocas unidades que quedan para más detalles Llame al 9891205199
ham,Ha... U jus ate honey ar? So sweet...,No,No,No,Ja ... ¿Jus comiste miel ar? Tan dulce...
ham,U should make a fb list,No,No,No,Deberías hacer una lista de FB
ham,Yo sorry was in the shower sup,No,No,No,"Lo siento, estaba en la ducha sup"
ham,Yeah but which is worse for i,No,No,No,"Sí, pero que es peor para yo"
ham,Feel like trying kadeem again? :V,No,No,No,¿Tienes ganas de intentar Kadeem de nuevo? : V
ham,Shuhui say change 2 suntec steamboat? U noe where? Where r u now?,No,No,No,Shuhui dice cambiar 2 suntec sambreboat? ¿No hay dónde? ¿Dónde estás ahora?
ham,Hi darlin did youPhone me? Im atHome if youwanna chat.,No,No,No,"Hola cariño, ¿me dijiste con un teléfono? Soy ATHOME si chatea."
ham,Can you just come in for a sec? There's somebody here I want you to see,No,No,No,¿Puedes venir por un segundo? Hay alguien aquí que quiero que veas
ham,"Nah, Wednesday. When should I bring the mini cheetos bag over?",No,No,No,"No, miércoles. ¿Cuándo debo traer la mini bolsa Cheetos?"
ham,If You mean the website. Yes.,No,No,No,Si te refieres al sitio web. Sí.
ham,I'm not driving... Raining! Then i'll get caught at e mrt station lor.,No,No,No,No estoy conduciendo ... ¡lloviendo! Entonces me atraparé en la estación de E MRT lor.
spam,"pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL",No,No,yes,"PDATE_NOW - Doble mins y 1000 txts en tarifas naranjas. ¡Último Motorola, Sonyericsson y Nokia y Bluetooth gratis! Llame a MobileUpd8 al 08000839402 o llame2optout/! Yhl"
ham,Yeah it's jus rite...,No,No,No,"Sí, es jus rito ..."
ham,"Erm … ill pick you up at about 6.45pm. That'll give enough time to get there, park and that.",No,No,No,"Erm ... te recogeré a las 6.45 p.m. Eso dará suficiente tiempo para llegar allí, Park y eso."
spam,The current leading bid is 151. To pause this auction send OUT. Customer Care: 08718726270,No,No,yes,La oferta principal actual es 151. Para detener esta subasta envía. Atención al cliente: 08718726270
ham,"Yes, i'm small kid.. And boost is the secret of my energy..",No,No,No,"Sí, soy un niño pequeño .. y el impulso es el secreto de mi energía."
ham,"Hmm... Dunno leh, mayb a bag 4 goigng out dat is not too small. Or jus anything except perfume, smth dat i can keep.",No,No,No,"Hmm ... no sé leh, mayb una bolsa 4 goigng out dat no es demasiado pequeña. O jus cualquier cosa excepto el perfume, smth dat, puedo conservar."
ham,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good.",No,No,No,"Muchas gracias. Cuando skypamos con KZ y Sura, no tuvimos el placer de su empresa. Espero que estés bien."
ham,Watching tv lor... Y she so funny we bluff her 4 wat. Izzit because she thk it's impossible between us?,No,No,No,Viendo la televisión lor ... y ella es tan graciosa que te estamos acariciando 4 wat. ¿Izzit porque ella es imposible entre nosotros?
ham,Have you laid your airtel line to rest?,No,No,No,¿Ha puesto su línea Airtel para descansar?
ham,"Oh ! A half hour is much longer in Syria than Canada, eh ? Wow you must get SO much more work done in a day than us with all that extra time ! *grins*",No,No,No,"Oh ! Media hora es mucho más larga en Siria que en Canadá, ¿eh? ¡Vaya, debes hacer mucho más trabajo en un día que nosotros con todo ese tiempo extra! *Sonrido*"
Smishing,"Pvt Finance arranged on cheque basics 4 Business Peoples, Traders, Stockists, Industries & corporate comp, P.M turn over 20L. Cnt-9840139557",No,No,yes,"Pvt Finance organizado en Check Basics 4 Business Peoples, Traders, Stockists, Industries & Corporate Comp, P.M Revivir más de 20L. CNT-9840139557"
ham,Would really appreciate if you call me. Just need someone to talk to.,No,No,No,Realmente apreciaría si me llamas. Solo necesito a alguien con quien hablar.
ham,Dunno lei shd b driving lor cos i go sch 1 hr oni.,No,No,No,Noada lei shd b conduciendo para cos de ser sch 1 hr oni.
Smishing,"XXXMobileMovieClub: To use your credit, click the WAP link in the next txt message or click here>> http://wap. xxxmobilemovieclub.com?n=QJKGIGHJJGCBL",yes,No,No,"XXXMOBILEMOVIECLUB: Para usar su crédito, haga clic en el enlace WAP en el siguiente mensaje TXT o haga clic aquí >> http: // wap. xxxmobilemovieclub.com?n=qjkgighjjgcbl"
ham,Hi Princess! Thank you for the pics. You are very pretty. How are you?,No,No,No,¡Hola princesa! Gracias por las fotos. Eres muy bonita. ¿Cómo estás?
ham,Bugis oso near wat...,No,No,No,Bugis Oso cerca de Wat ...
spam,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",yes,No,No,"Quiere funk up Ur Fone con un nuevo tono semanal Tones de respuesta2u 2 este texto. www.ringtones.co.uk, The Original N Best. Tonos de 3GBP Las tarifas del operador de la red se aplican"
ham,"Wat time liao, where still got.",No,No,No,"Wat Time Liao, ¿dónde todavía tengo?"
ham,"Sir, i am waiting for your call, once free please call me.",No,No,No,"Señor, estoy esperando su llamada, una vez libre, por favor llámeme."
ham,Thts wat Wright Brother did to fly..,No,No,No,Este hermano de Wat Wright hizo que volar ...
ham,I havent add ü yet right..,No,No,No,No he agregado ü todavía bien ..
spam,"LookAtMe!: Thanks for your purchase of a video clip from LookAtMe!, you've been charged 35p. Think you can do better? Why not send a video in a MMSto 32323.",No,No,yes,"¡Lookatme!: ¡Gracias por su compra de un videoclip de Lookatme!, Se ha cobrado 35p. ¿Crees que puedes hacerlo mejor? ¿Por qué no enviar un video en un MMSTO 32323?"
ham,IM LATE TELLMISS IM ON MY WAY,No,No,No,Llegué tarde a Tellmiss estoy en camino
ham,Got it..mail panren paru..,No,No,No,Lo tengo ... Caída Panren Paru ..
ham,No just send to you. Bec you in temple na.,No,No,No,No solo envíeste. Bé en el Templo Na.
ham,Great. P diddy is my neighbor and comes for toothpaste every morning,No,No,No,Excelente. P diddy es mi vecino y viene a la pasta de dientes todas las mañanas
ham,Heehee that was so funny tho,No,No,No,Heehee eso fue tan divertido aunque
spam,"XXXMobileMovieClub: To use your credit, click the WAP link in the next txt message or click here>> http://wap. xxxmobilemovieclub.com?n=QJKGIGHJJGCBL",yes,No,No,"XXXMOBILEMOVIECLUB: Para usar su crédito, haga clic en el enlace WAP en el siguiente mensaje TXT o haga clic aquí >> http: // wap. xxxmobilemovieclub.com?n=qjkgighjjgcbl"
ham,"Good afternoon, my love. It was good to see your words on YM and get your tm. Very smart move, my slave ... *smiles* ... I drink my coffee and await you.",No,No,No,"Buenas tardes, mi amor. Fue bueno ver tus palabras en YM y obtener tu TM. Movimiento muy inteligente, mi esclavo ... * sonríe * ... bebo mi café y te espero."
ham,"I wake up long ago already... Dunno, what other thing?",No,No,No,"Ya me despierto hace mucho tiempo ... No sé, ¿qué otra cosa?"
Smishing,"	09066362231 URGENT! Your mobile No 07xxxxxxxxx won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!",No,No,yes,"09066362231 urgente! ¡Su móvil no 07XXXXXXXXX ganó un premio de llamadas de bonificación de £ 2,000 el 02/06/03! ¡Este es el segundo intento de comunicarse con usted! ¡Llame al 09066362231 lo antes posible!"
ham,"Well imma definitely need to restock before thanksgiving, I'll let you know when I'm out",No,No,No,"Bueno, IMMA definitivamente necesito reabastecer antes del Día de Acción de Gracias, te haré saber cuando esté fuera"
ham,Ü eatin later but i'm eatin wif my frens now lei... Ü going home first?,No,No,No,"Ü comer más tarde, pero estoy comiendo wif mis frens ahora lei ... ü ¿yendo a casa primero?"
Smishing,	Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow,No,No,yes,"¿Desea un nuevo video Phone750 cada vez que cualquier red se mínea 150 mensajes de texto por solo cinco libras por semana, llame al 08000776320 ahora o responda para la entrega mañana"
ham,"What i mean was i left too early to check, cos i'm working a 9-6.",No,No,No,"Lo que quiero decir fue que me fui demasiado temprano para verificar, porque estoy trabajando un 9-6."
ham,Really? I crashed out cuddled on my sofa.,No,No,No,¿En realidad? Me estreché acurrucado en mi sofá.
ham,"Thursday night? Yeah, sure thing, we'll work it out then",No,No,No,"¿Jueves por la noche? Sí, claro, lo resolveremos entonces"
ham,Tell them the drug dealer's getting impatient,No,No,No,Dígales que el traficante de drogas se impaciente
ham,"Piggy, r u awake? I bet u're still sleeping. I'm going 4 lunch now...",No,No,No,"Piggy, ¿estás despierto? Apuesto a que todavía estás durmiendo. Voy a ir 4 almuerzo ahora ..."
ham,Hey i will be late ah... Meet you at 945+,No,No,No,"Oye, llegaré tarde ah ... conocerte a 945+"
ham,"Also north carolina and texas atm, you would just go to the gre site and pay for the test results to be sent.",No,No,No,"También el cajero automático de Carolina del Norte y Texas, solo iría al sitio GRE y pagaría los resultados de la prueba que se enviarán."
spam,"January Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)",No,No,yes,"Enero Venta masculina! Chat gay caliente ahora más barato, llame al 08709222922. Tasa nacional de 1.5p/min barato a 7.8p/min pico! Para detener los mensajes de texto llame al 08712460324 (10p/min)"
ham,"Response is one of d powerful weapon 2 occupy a place in others 'HEART'... So, always give response 2 who cares 4 U""... Gud night..swt dreams..take care",No,No,No,"La respuesta es una de las armas poderosas 2 ocupa un lugar en el 'corazón' de los demás ... así que siempre da la respuesta 2 a la que le importa 4 u ""... Gud Night..swt Dreams ... tiene cuidado"
ham,"You at mu? You should try to figure out how much money everyone has for gas and alcohol, jay and I are trying to figure out our weed budget",No,No,No,"¿Estás en Mu? Deberías tratar de averiguar cuánto dinero tienen todos para el gas y el alcohol, Jay y yo estamos tratando de descubrir nuestro presupuesto de hierba."
Smishing,Todays Vodafone numbers ending with 4865 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.,No,No,yes,"Los números de Vodafone de hoy que terminan con 4865 se seleccionan para recibir un premio de £ 350. Si su número coincide, llame al 09064019014 para recibir su premio de £ 350."
ham,Hi mom we might be back later than  &lt;#&gt;,No,No,No,Hola mamá podríamos volver más tarde que & lt;#& gt;
Smishing,"Dear V0DAF0NE Customer,You are a 5,00,000 winner of Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 8536074310 Now! ",No,No,yes,"Estimado cliente de V0DAF0NE, usted es un ganador de 5,00,000 de premio Garanted Caller, ¡este es nuestro último intento de contactarlo! ¡Para reclamar llame al 8536074310 ahora!"
Smishing,U’ve Bin Awarded £50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min £50-£500. OptOut 08718727870,No,No,yes,Has otorgado £ 50 para jugar 4 efectivo instantáneo. Llame al 08715203028 para reclamar. Cada noveno jugador gana min £ 50- £ 500. Optout 08718727870
ham,Mine here like all fr china then so noisy.,No,No,No,"Mía aquí como todos los de China, entonces tan ruidoso."
ham,"Tell you what, if you make a little spreadsheet and track whose idea it was to smoke to determine who ""smokes too much"" for the entire month of february, I'll come up",No,No,No,"Te diga qué, si haces una pequeña hoja de cálculo y rastrea cuya idea era fumar para determinar quién ""fuma demasiado"" durante todo el mes de febrero, subiré"
spam,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k",No,No,yes,"Fantasías en vivo calientes Llame ahora 08707509020 solo 20p por minuto NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..K"
ham,When ü login dat time... Dad fetching ü home now?,No,No,No,Cuando ü Iniciar tiempo en la hora ... ¿Papá busca ü en casa ahora?
ham,Its just the effect of irritation. Just ignore it,No,No,No,Es solo el efecto de la irritación. Solo ignóralo
Smishing,"Prem Jewellrs Vijaynagar Lucky draw scheme , monthly Rs 300 for 12 month, every month lucky member will be given Rs3600 gold or silver article.Call-9008097492",No,No,yes,"Prem Jewellrs Vijaynagar Lucky Draw Scheme, Monthly Rs 300 por 12 meses, cada mes de Lucky Miember recibirá un artículo de oro o plata de Rs3600."
ham,"Awesome, I'll see you in a bit",No,No,No,"Impresionante, te veré un poco"
